"year","ndwi_min","ndwi_q97.5_min","ndwi_q2.5_min","spline_min","q2.5_min","q97.5_min","resids_min","resid2.5_min","resid97.5_min","ndwi_mean","ndwi_q97.5_mean","ndwi_q2.5_mean","spline_mean","q2.5_mean","q97.5_mean","resids_mean","resid2.5_mean","resid97.5_mean","ndwi_median","ndwi_q97.5_median","ndwi_q2.5_median","spline_median","q2.5_median","q97.5_median","resids_median","resid2.5_median","resid97.5_median","ndwi_max","ndwi_q97.5_max","ndwi_q2.5_max","spline_max","q2.5_max","q97.5_max","resids_max","resid2.5_max","resid97.5_max","r_obs_mean","r_obs_median","r_obs_q2.5","r_obs_q97.5","rx_obs_mean","rx_obs_median","rx_obs_q2.5","rx_obs_q97.5","r_median","r_q2.5","r_q97.5","r_mean","rx_median","rx_q2.5","rx_q97.5","rx_mean","nobsgs","defo_med","defo_q2.5","defo_q97.5","fbmi_med","fbmi_q2.5","fbmi_q97.5","plot","site"
1984,0.47609495152123,0.496585908126925,0.453744814464398,0.501973736464258,0.476859841806869,0.517804613802698,-0.0258787849430273,-0.04822892199986,-0.00538782833733231,0.47609495152123,0.496585908126925,0.453744814464398,0.501973736464258,0.476859841806869,0.517804613802698,-0.0258787849430273,-0.04822892199986,-0.00538782833733231,0.47609495152123,0.496585908126925,0.453744814464398,0.501973736464258,0.476859841806869,0.517804613802698,-0.0258787849430273,-0.04822892199986,-0.00538782833733231,0.47609495152123,0.496585908126925,0.453744814464398,0.501973736464258,0.476859841806869,0.517804613802698,-0.0258787849430273,-0.04822892199986,-0.00538782833733231,0.47609495152123,0.47609495152123,0.453744814464398,0.496585908126925,0.47609495152123,0.47609495152123,0.453744814464398,0.496585908126925,-0.0258787849430273,-0.0258787849430273,-0.0258787849430273,-0.0258787849430273,-0.0258787849430273,-0.0258787849430273,-0.0258787849430273,-0.0258787849430273,1,0.193434187046119,0.193434187046119,0.193434187046119,0.806565812953881,0.806565812953881,0.806565812953881,"SCBI_002","SCBI_NEON"
1985,0.435969490164593,0.456460446770288,0.41361935310776,0.461882971676302,0.422293088390418,0.48942781582861,-0.0259134815117092,-0.0482636185685419,-0.00542252490601425,0.435969490164593,0.456460446770288,0.41361935310776,0.461882971676302,0.422293088390418,0.48942781582861,-0.0259134815117092,-0.0482636185685419,-0.00542252490601425,0.435969490164593,0.456460446770288,0.41361935310776,0.461882971676302,0.422293088390418,0.48942781582861,-0.0259134815117092,-0.0482636185685419,-0.00542252490601425,0.435969490164593,0.456460446770288,0.41361935310776,0.461882971676302,0.422293088390418,0.48942781582861,-0.0259134815117092,-0.0482636185685419,-0.00542252490601425,0.435969490164593,0.435969490164593,0.41361935310776,0.456460446770288,0.435969490164593,0.435969490164593,0.41361935310776,0.456460446770288,-0.0259134815117092,-0.0259134815117092,-0.0259134815117092,-0.0259134815117092,-0.0259134815117092,-0.0259134815117092,-0.0259134815117092,-0.0259134815117092,1,0.193686999589126,0.193686999589126,0.193686999589126,0.806313000410874,0.806313000410874,0.806313000410874,"SCBI_002","SCBI_NEON"
1986,0.491582491582492,0.512073448188187,0.469232354525659,0.459077199193464,0.416280341363205,0.488497471257649,-0.00086205046011234,-0.023212187516945,0.0196289061455827,0.49510348788203,0.515594444487725,0.472753350825197,0.475760870618034,0.439708498840124,0.49994553027646,0.0193426172639959,-0.00300751979283678,0.0398335738696908,0.49510348788203,0.515594444487725,0.472753350825197,0.475760870618034,0.439708498840124,0.49994553027646,0.0193426172639959,-0.00300751979283678,0.0398335738696908,0.498624484181568,0.519115440787263,0.476274347124735,0.492444542042604,0.463136656317042,0.51139358929527,0.0395472849881041,0.0171971479312714,0.060038241593799,0.49510348788203,0.49510348788203,0.469232354525659,0.519115440787263,0.49510348788203,0.49510348788203,0.469232354525659,0.519115440787263,0.0193426172639959,-0.00086205046011234,0.0395472849881041,0.0193426172639959,0.0193426172639959,-0.00086205046011234,0.0395472849881041,0.0193426172639959,2,-0.145386075032244,0.00652562935190182,-0.290738668637527,1.14538607503224,0.993474370648098,1.29073866863753,"SCBI_002","SCBI_NEON"
1988,0.433452858046826,0.453943814652521,0.411102720989993,0.458373335737895,0.416944821719005,0.487224586103837,-0.0249204776910698,-0.0472706147479024,-0.00442952108537475,0.433452858046826,0.453943814652521,0.411102720989993,0.458373335737895,0.416944821719005,0.487224586103837,-0.0249204776910698,-0.0472706147479024,-0.00442952108537475,0.433452858046826,0.453943814652521,0.411102720989993,0.458373335737895,0.416944821719005,0.487224586103837,-0.0249204776910698,-0.0472706147479024,-0.00442952108537475,0.433452858046826,0.453943814652521,0.411102720989993,0.458373335737895,0.416944821719005,0.487224586103837,-0.0249204776910698,-0.0472706147479024,-0.00442952108537475,0.433452858046826,0.433452858046826,0.411102720989993,0.453943814652521,0.433452858046826,0.433452858046826,0.411102720989993,0.453943814652521,-0.0249204776910698,-0.0249204776910698,-0.0249204776910698,-0.0249204776910698,-0.0249204776910698,-0.0249204776910698,-0.0249204776910698,-0.0249204776910698,1,0.186441547213365,0.186441547213365,0.186441547213365,0.813558452786635,0.813558452786635,0.813558452786635,"SCBI_002","SCBI_NEON"
1989,0.408185129633598,0.428676086239293,0.385834992576765,0.460404072189385,0.423531509644062,0.486761346144619,-0.0522189425557874,-0.07456907961262,-0.0317279859500924,0.408185129633598,0.428676086239293,0.385834992576765,0.460404072189385,0.423531509644062,0.486761346144619,-0.0522189425557874,-0.07456907961262,-0.0317279859500924,0.408185129633598,0.428676086239293,0.385834992576765,0.460404072189385,0.423531509644062,0.486761346144619,-0.0522189425557874,-0.07456907961262,-0.0317279859500924,0.408185129633598,0.428676086239293,0.385834992576765,0.460404072189385,0.423531509644062,0.486761346144619,-0.0522189425557874,-0.07456907961262,-0.0317279859500924,0.408185129633598,0.408185129633598,0.385834992576765,0.428676086239293,0.408185129633598,0.408185129633598,0.385834992576765,0.428676086239293,-0.0522189425557874,-0.0522189425557874,-0.0522189425557874,-0.0522189425557874,-0.0522189425557874,-0.0522189425557874,-0.0522189425557874,-0.0522189425557874,1,0.375918058645047,0.375918058645047,0.375918058645047,0.624081941354953,0.624081941354953,0.624081941354953,"SCBI_002","SCBI_NEON"
1990,0.423795049934868,0.444286006540563,0.401444912878035,0.461140058746518,0.420977459990573,0.489049746343739,-0.0373450088116501,-0.0596951458684827,-0.0168540522059551,0.464467275334541,0.484958231940236,0.442117138277708,0.481556897605388,0.448918650898721,0.503427180073218,-0.0170896222708467,-0.0394397593276793,0.00340133433484832,0.464467275334541,0.484958231940236,0.442117138277708,0.481556897605388,0.448918650898721,0.503427180073218,-0.0170896222708467,-0.0394397593276793,0.00340133433484832,0.505139500734214,0.525630457339909,0.482789363677382,0.501973736464258,0.476859841806869,0.517804613802698,0.00316576426995674,-0.0191843727868759,0.0236567208756517,0.464467275334541,0.464467275334541,0.401444912878035,0.525630457339909,0.464467275334541,0.464467275334541,0.401444912878035,0.525630457339909,-0.0170896222708467,-0.0373450088116501,0.00316576426995674,-0.0170896222708467,-0.0170896222708467,-0.0373450088116501,0.00316576426995674,-0.0170896222708467,2,0.128651527816356,0.275403732651789,-0.0239602488023316,0.871348472183644,0.724596267348211,1.02396024880233,"SCBI_002","SCBI_NEON"
1991,0.418870904066324,0.439361860672019,0.396520767009492,0.453550505520153,0.410531841767886,0.482540578498634,-0.0432811148727083,-0.0656312519295409,-0.0227901582670133,0.436430191441657,0.456921148047352,0.414080054384824,0.457042916358389,0.417151396973791,0.485269909120607,-0.0206127249167319,-0.0429628619735645,-0.000121768311036867,0.42812077512393,0.448611731729625,0.405770638067097,0.45542622461598,0.418064338368754,0.483747292471524,-0.0273054494920508,-0.0496555865488834,-0.00681449288635577,0.462298895134716,0.482789851740411,0.439948758077883,0.462152018939033,0.422858010784734,0.489521856391663,0.00874838961456348,-0.0136017474422692,0.0292393462202585,0.436430191441657,0.42812077512393,0.396520767009492,0.482789851740411,0.436430191441657,0.42812077512393,0.396520767009492,0.482789851740411,-0.0273054494920508,-0.0432811148727083,0.00874838961456348,-0.0206127249167319,-0.0273054494920508,-0.0432811148727083,0.00874838961456348,-0.0206127249167319,3,0.203807867437424,0.316396856382433,-0.0661286621266675,0.796192132562576,0.683603143617567,1.06612866212667,"SCBI_002","SCBI_NEON"
1993,0.429651741293532,0.450142697899227,0.4073016042367,0.455484000619349,0.411842514502307,0.485752831397471,-0.034239915396466,-0.0565900524532986,-0.013748958790771,0.440625870646766,0.461116827252461,0.418275733589934,0.470661958007908,0.432704275245351,0.496366186076383,-0.0300360873611414,-0.0523862244179741,-0.00954513075544644,0.440625870646766,0.461116827252461,0.418275733589934,0.470661958007908,0.432704275245351,0.496366186076383,-0.0300360873611414,-0.0523862244179741,-0.00954513075544644,0.4516,0.472090956605695,0.429249862943167,0.485839915396466,0.453566035988395,0.506979540755295,-0.0258322593258169,-0.0481823963826495,-0.0053413027201219,0.440625870646766,0.440625870646766,0.4073016042367,0.472090956605695,0.440625870646766,0.440625870646766,0.4073016042367,0.472090956605695,-0.0300360873611414,-0.034239915396466,-0.0258322593258169,-0.0300360873611414,-0.0300360873611414,-0.034239915396466,-0.0258322593258169,-0.0300360873611414,2,0.223534259563791,0.253543519940043,0.193095143190961,0.776465740436209,0.746456480059957,0.806904856809039,"SCBI_002","SCBI_NEON"
1994,0.435599284436494,0.456090241042189,0.413249147379661,0.453308534836318,0.409408425448939,0.483966007909658,-0.0258323904055846,-0.0481825274624172,-0.00534143379988961,0.459310927792339,0.479801884398034,0.436960790735506,0.457370104839198,0.416840668375305,0.485895885059917,0.00194082295314107,-0.0204093141036916,0.0224317795588361,0.459310927792339,0.479801884398034,0.436960790735506,0.457370104839198,0.416840668375305,0.485895885059917,0.00194082295314107,-0.0204093141036916,0.0224317795588361,0.483022571148184,0.503513527753879,0.460672434091352,0.461431674842078,0.424272911301672,0.487825762210176,0.0297140363118668,0.00736389925503411,0.0502049929175618,0.459310927792339,0.459310927792339,0.413249147379661,0.503513527753879,0.459310927792339,0.459310927792339,0.413249147379661,0.503513527753879,0.00194082295314107,-0.0258323904055846,0.0297140363118668,0.00194082295314107,0.00194082295314107,-0.0258323904055846,0.0297140363118668,0.00194082295314107,2,-0.0146909727269007,0.193096098466961,-0.221216892087581,1.0146909727269,0.806903901533039,1.22121689208758,"SCBI_002","SCBI_NEON"
1995,0.439024390243902,0.459515346849597,0.41667425318707,0.452489590344228,0.408746689819083,0.48316726754938,-0.0134652001003254,-0.0358153371571581,0.00702575650536957,0.458769437976316,0.479260394582011,0.436419300919484,0.462312664146527,0.421347180056743,0.490454429583178,-0.00354322617021074,-0.0258933632270434,0.0169477304354843,0.458769437976316,0.479260394582011,0.436419300919484,0.462312664146527,0.421347180056743,0.490454429583178,-0.00354322617021074,-0.0258933632270434,0.0169477304354843,0.47851448570873,0.499005442314425,0.456164348651898,0.472135737948826,0.433947670294403,0.497741591616977,0.00637874775990394,-0.0159713892969287,0.0268697043655989,0.458769437976316,0.458769437976316,0.41667425318707,0.499005442314425,0.458769437976316,0.458769437976316,0.41667425318707,0.499005442314425,-0.00354322617021074,-0.0134652001003254,0.00637874775990394,-0.00354322617021074,-0.00354322617021074,-0.0134652001003254,0.00637874775990394,-0.00354322617021074,2,0.0268157917076037,0.101580001313704,-0.0482496260210115,0.973184208292396,0.898419998686296,1.04824962602101,"SCBI_002","SCBI_NEON"
