"year","ndwi_min","ndwi_q97.5_min","ndwi_q2.5_min","spline_min","q2.5_min","q97.5_min","resids_min","resid2.5_min","resid97.5_min","ndwi_mean","ndwi_q97.5_mean","ndwi_q2.5_mean","spline_mean","q2.5_mean","q97.5_mean","resids_mean","resid2.5_mean","resid97.5_mean","ndwi_median","ndwi_q97.5_median","ndwi_q2.5_median","spline_median","q2.5_median","q97.5_median","resids_median","resid2.5_median","resid97.5_median","ndwi_max","ndwi_q97.5_max","ndwi_q2.5_max","spline_max","q2.5_max","q97.5_max","resids_max","resid2.5_max","resid97.5_max","r_obs_mean","r_obs_median","r_obs_q2.5","r_obs_q97.5","rx_obs_mean","rx_obs_median","rx_obs_q2.5","rx_obs_q97.5","r_median","r_q2.5","r_q97.5","r_mean","rx_median","rx_q2.5","rx_q97.5","rx_mean","nobsgs","defo_med","defo_q2.5","defo_q97.5","fbmi_med","fbmi_q2.5","fbmi_q97.5","plot","site"
1984,0.417970316887284,0.438975597305538,0.395857940751057,0.420636020757494,0.391618902663148,0.446366422503056,-0.00266570387020937,-0.0247780800064369,0.0183395765480439,0.417970316887284,0.438975597305538,0.395857940751057,0.420636020757494,0.391618902663148,0.446366422503056,-0.00266570387020937,-0.0247780800064369,0.0183395765480439,0.417970316887284,0.438975597305538,0.395857940751057,0.420636020757494,0.391618902663148,0.446366422503056,-0.00266570387020937,-0.0247780800064369,0.0183395765480439,0.417970316887284,0.438975597305538,0.395857940751057,0.420636020757494,0.391618902663148,0.446366422503056,-0.00266570387020937,-0.0247780800064369,0.0183395765480439,0.417970316887284,0.417970316887284,0.395857940751057,0.438975597305538,0.417970316887284,0.417970316887284,0.395857940751057,0.438975597305538,-0.00266570387020937,-0.00266570387020937,-0.00266570387020937,-0.00266570387020937,-0.00266570387020937,-0.00266570387020937,-0.00266570387020937,-0.00266570387020937,1,0.020176639680117,0.020176639680117,0.020176639680117,0.979823360319883,0.979823360319883,0.979823360319883,"TALL_001","TALL_NEON"
1986,0.404952658412236,0.425957938830489,0.382840282276008,0.42516344567123,0.397599535328582,0.449630357133207,-0.0281033365595422,-0.0502157126957697,-0.00709805614128894,0.419621705895157,0.440626986313411,0.39750932975893,0.430038042569525,0.40153320603618,0.455099840756247,-0.0104163366743673,-0.0325287128105948,0.010588943743886,0.424445374633738,0.445450655051991,0.40233299849751,0.431894687065566,0.402921067176204,0.457270187003081,-0.00242760242606782,-0.0245399785622953,0.0185776779921855,0.429467084639498,0.450472365057752,0.407354708503271,0.433055994971778,0.404079015603755,0.458398978132454,-0.000718071037491941,-0.0228304471737195,0.0202872093807613,0.419621705895157,0.424445374633738,0.382840282276008,0.450472365057752,0.419621705895157,0.424445374633738,0.382840282276008,0.450472365057752,-0.00242760242606782,-0.0281033365595422,-0.000718071037491941,-0.0104163366743673,-0.00242760242606782,-0.0281033365595422,-0.000718071037491941,-0.0104163366743673,3,0.0183748819373258,0.2095897970697,0.00543574421564885,0.981625118062674,0.7904102029303,0.994564255784351,"TALL_001","TALL_NEON"
1987,0.357864357864358,0.378869638282611,0.33575198172813,0.421912441365808,0.394094313235433,0.446663379953156,-0.0722501365134456,-0.0943625126496732,-0.0512448560951924,0.365973460426402,0.386978740844655,0.343861084290174,0.427749247251234,0.399399545498144,0.452757062741592,-0.0617757868248319,-0.0838881629610594,-0.0407705064065786,0.365275376636206,0.38628065705446,0.343163000499979,0.430114494377804,0.401340906087562,0.455388804568879,-0.0659454293738838,-0.0880578055101113,-0.0449401489556305,0.374780646778641,0.395785927196895,0.352668270642414,0.43122080601009,0.402763417171436,0.45621900370274,-0.0471317945871663,-0.0692441707233938,-0.026126514168913,0.365973460426402,0.365275376636206,0.33575198172813,0.395785927196895,0.365973460426402,0.365275376636206,0.33575198172813,0.395785927196895,-0.0659454293738838,-0.0722501365134456,-0.0471317945871663,-0.0617757868248319,-0.0659454293738838,-0.0722501365134456,-0.0471317945871663,-0.0617757868248319,3,0.46149319729276,0.498218431663278,0.342381408045143,0.53850680270724,0.501781568336722,0.657618591954857,"TALL_001","TALL_NEON"
1988,0.416938110749186,0.437943391167439,0.394825734612958,0.422235451607983,0.392601155210129,0.447911430548809,-0.0154740908921437,-0.0375864670283712,0.00553118952610959,0.423829346517676,0.444834626935929,0.401716970381448,0.426007927609093,0.397344283587432,0.451309167711844,-0.00217858109141698,-0.0242909572276445,0.0188266993268363,0.418956336528222,0.439961616946475,0.396843960391994,0.423376129577966,0.395783534562313,0.448404662437675,-0.00441979304974455,-0.0265321691859721,0.0165854873685087,0.43559359227562,0.456598872693873,0.413481216139392,0.432412201641329,0.403648160989855,0.457611410149046,0.0133581406676373,-0.00875423546859022,0.0343634210858906,0.423829346517676,0.418956336528222,0.394825734612958,0.456598872693873,0.423829346517676,0.418956336528222,0.394825734612958,0.456598872693873,-0.00441979304974455,-0.0154740908921437,0.0133581406676373,-0.00217858109141698,-0.00441979304974455,-0.0154740908921437,0.0133581406676373,-0.00217858109141698,3,0.0334453544445169,0.116606018243145,-0.100777858069307,0.966554645555483,0.883393981756855,1.10077785806931,"TALL_001","TALL_NEON"
1989,0.357293868921776,0.378299149340029,0.335181492785548,0.399364478059688,0.370978530481699,0.425103870043104,-0.0420706091379119,-0.0641829852741395,-0.0210653287196587,0.357293868921776,0.378299149340029,0.335181492785548,0.399364478059688,0.370978530481699,0.425103870043104,-0.0420706091379119,-0.0641829852741395,-0.0210653287196587,0.357293868921776,0.378299149340029,0.335181492785548,0.399364478059688,0.370978530481699,0.425103870043104,-0.0420706091379119,-0.0641829852741395,-0.0210653287196587,0.357293868921776,0.378299149340029,0.335181492785548,0.399364478059688,0.370978530481699,0.425103870043104,-0.0420706091379119,-0.0641829852741395,-0.0210653287196587,0.357293868921776,0.357293868921776,0.335181492785548,0.378299149340029,0.357293868921776,0.357293868921776,0.335181492785548,0.378299149340029,-0.0420706091379119,-0.0420706091379119,-0.0420706091379119,-0.0420706091379119,-0.0420706091379119,-0.0420706091379119,-0.0420706091379119,-0.0420706091379119,1,0.308126915379887,0.308126915379887,0.308126915379887,0.691873084620113,0.691873084620113,0.691873084620113,"TALL_001","TALL_NEON"
1990,0.36579515471336,0.386800435131614,0.343682778577133,0.393881604313449,0.365149563369398,0.420024929163723,-0.0413758149962649,-0.0634881911324924,-0.0203705345780116,0.388913809792347,0.409919090210601,0.36680143365612,0.415633100147534,0.387269305736803,0.440963833635385,-0.0267192903551867,-0.0488316664914142,-0.00571400993693338,0.389356721076804,0.410362001495057,0.367244344940576,0.421100257499521,0.392563061146951,0.446439982060169,-0.0280059839847046,-0.0501183601209321,-0.00700070356645133,0.411146642302421,0.432151922720674,0.389034266166194,0.426450281277645,0.398801537283912,0.450950441257478,-0.00948937845507258,-0.0316017545913001,0.0115159019631807,0.388913809792347,0.389356721076804,0.343682778577133,0.432151922720674,0.388913809792347,0.389356721076804,0.343682778577133,0.432151922720674,-0.0280059839847046,-0.0413758149962649,-0.00948937845507258,-0.0267192903551867,-0.0280059839847046,-0.0413758149962649,-0.00948937845507258,-0.0267192903551867,4,0.208885102407643,0.303358997883615,0.0717112889042264,0.791114897592357,0.696641002116385,0.928288711095774,"TALL_001","TALL_NEON"
1992,0.412328468743193,0.433333749161446,0.390216092606966,0.421193816067561,0.393130492877553,0.446157174566732,-0.0178590736031126,-0.0399714497393401,0.00314620681514066,0.420762614761179,0.441767895179432,0.398650238624951,0.425690679206933,0.397545160611765,0.450597408367398,-0.00492806444575461,-0.0270404405819821,0.0160772159724987,0.420762614761179,0.441767895179432,0.398650238624951,0.425690679206933,0.397545160611765,0.450597408367398,-0.00492806444575461,-0.0270404405819821,0.0160772159724987,0.429196760779164,0.450202041197417,0.407084384642936,0.430187542346306,0.401959828345977,0.455037642168063,0.0080029447116034,-0.0141094314246241,0.0290082251298567,0.420762614761179,0.420762614761179,0.390216092606966,0.450202041197417,0.420762614761179,0.420762614761179,0.390216092606966,0.450202041197417,-0.00492806444575461,-0.0178590736031126,0.0080029447116034,-0.00492806444575461,-0.00492806444575461,-0.0178590736031126,0.0080029447116034,-0.00492806444575461,2,0.0372881515298064,0.134375513690677,-0.0605082834561421,0.962711848470194,0.865624486309323,1.06050828345614,"TALL_001","TALL_NEON"
1993,0.359501269914569,0.380506550332823,0.337388893778342,0.430114494377804,0.401340906087562,0.455388804568879,-0.0706132244632341,-0.0927256005994617,-0.0496079440449809,0.359501269914569,0.380506550332823,0.337388893778342,0.430114494377804,0.401340906087562,0.455388804568879,-0.0706132244632341,-0.0927256005994617,-0.0496079440449809,0.359501269914569,0.380506550332823,0.337388893778342,0.430114494377804,0.401340906087562,0.455388804568879,-0.0706132244632341,-0.0927256005994617,-0.0496079440449809,0.359501269914569,0.380506550332823,0.337388893778342,0.430114494377804,0.401340906087562,0.455388804568879,-0.0706132244632341,-0.0927256005994617,-0.0496079440449809,0.359501269914569,0.359501269914569,0.337388893778342,0.380506550332823,0.359501269914569,0.359501269914569,0.337388893778342,0.380506550332823,-0.0706132244632341,-0.0706132244632341,-0.0706132244632341,-0.0706132244632341,-0.0706132244632341,-0.0706132244632341,-0.0706132244632341,-0.0706132244632341,1,0.488845440954912,0.488845440954912,0.488845440954912,0.511154559045088,0.511154559045088,0.511154559045088,"TALL_001","TALL_NEON"
1994,0.369554810914313,0.390560091332566,0.347442434778086,0.422235451607983,0.392601155210129,0.447911430548809,-0.053821318663653,-0.0759336947998805,-0.0328160382453997,0.372930271699195,0.393935552117448,0.350817895562967,0.422805790592974,0.394192344886221,0.448158046493242,-0.0498755188937796,-0.0719878950300071,-0.0288702384755263,0.372930271699195,0.393935552117448,0.350817895562967,0.422805790592974,0.394192344886221,0.448158046493242,-0.0498755188937796,-0.0719878950300071,-0.0288702384755263,0.376305732484076,0.39731101290233,0.354193356347849,0.423376129577966,0.395783534562313,0.448404662437675,-0.0459297191239062,-0.0680420952601337,-0.0249244387056529,0.372930271699195,0.372930271699195,0.347442434778086,0.39731101290233,0.372930271699195,0.372930271699195,0.347442434778086,0.39731101290233,-0.0498755188937796,-0.053821318663653,-0.0459297191239062,-0.0498755188937796,-0.0498755188937796,-0.053821318663653,-0.0459297191239062,-0.0498755188937796,2,0.360584573098656,0.386286118464103,0.334323528204946,0.639415426901344,0.613713881535897,0.665676471795054,"TALL_001","TALL_NEON"
1995,0.402370834265265,0.423376114683518,0.380258458129038,0.421045493546951,0.391732462676748,0.446996984392458,-0.0186746592816863,-0.0407870354179138,0.00233062113656696,0.402370834265265,0.423376114683518,0.380258458129038,0.421045493546951,0.391732462676748,0.446996984392458,-0.0186746592816863,-0.0407870354179138,0.00233062113656696,0.402370834265265,0.423376114683518,0.380258458129038,0.421045493546951,0.391732462676748,0.446996984392458,-0.0186746592816863,-0.0407870354179138,0.00233062113656696,0.402370834265265,0.423376114683518,0.380258458129038,0.421045493546951,0.391732462676748,0.446996984392458,-0.0186746592816863,-0.0407870354179138,0.00233062113656696,0.402370834265265,0.402370834265265,0.380258458129038,0.423376114683518,0.402370834265265,0.402370834265265,0.380258458129038,0.423376114683518,-0.0186746592816863,-0.0186746592816863,-0.0186746592816863,-0.0186746592816863,-0.0186746592816863,-0.0186746592816863,-0.0186746592816863,-0.0186746592816863,1,0.140432912643701,0.140432912643701,0.140432912643701,0.859567087356299,0.859567087356299,0.859567087356299,"TALL_001","TALL_NEON"
