"year","ndwi_min","ndwi_q97.5_min","ndwi_q2.5_min","spline_min","q2.5_min","q97.5_min","resids_min","resid2.5_min","resid97.5_min","ndwi_mean","ndwi_q97.5_mean","ndwi_q2.5_mean","spline_mean","q2.5_mean","q97.5_mean","resids_mean","resid2.5_mean","resid97.5_mean","ndwi_median","ndwi_q97.5_median","ndwi_q2.5_median","spline_median","q2.5_median","q97.5_median","resids_median","resid2.5_median","resid97.5_median","ndwi_max","ndwi_q97.5_max","ndwi_q2.5_max","spline_max","q2.5_max","q97.5_max","resids_max","resid2.5_max","resid97.5_max","r_obs_mean","r_obs_median","r_obs_q2.5","r_obs_q97.5","rx_obs_mean","rx_obs_median","rx_obs_q2.5","rx_obs_q97.5","r_median","r_q2.5","r_q97.5","r_mean","rx_median","rx_q2.5","rx_q97.5","rx_mean","nobsgs","defo_med","defo_q2.5","defo_q97.5","fbmi_med","fbmi_q2.5","fbmi_q97.5","plot","site"
1984,0.285035629453682,0.306604739552535,0.269739234962989,0.310456806645804,0.293921626433693,0.326323215984978,-0.0254211771921227,-0.0407175716828158,-0.00385206709326974,0.311767319417797,0.33333642951665,0.296470924927104,0.317448985366874,0.301152177996116,0.333033091600126,-0.00568166594907623,-0.0209780604397693,0.0158874441497767,0.322397476340694,0.343966586439547,0.307101081850001,0.317088957510848,0.300570250281623,0.33287871977466,0.0030676605150477,-0.0122287339756454,0.0246367706139006,0.327868852459016,0.349437962557869,0.312572457968323,0.324801191943969,0.30896465727303,0.339897339040739,0.00530851882984629,-0.0099878756608468,0.0268776289286992,0.311767319417797,0.322397476340694,0.269739234962989,0.349437962557869,0.311767319417797,0.322397476340694,0.269739234962989,0.349437962557869,0.0030676605150477,-0.0254211771921227,0.00530851882984629,-0.00568166594907623,0.0030676605150477,-0.0254211771921227,0.00530851882984629,-0.00568166594907623,3,-0.0232180166547948,0.190097489020338,-0.0401638700139046,1.02321801665479,0.809902510979662,1.0401638700139,"SOAP_031","SOAP_NEON"
1985,0.346558461076044,0.368127571174897,0.331262066585351,0.321754120605161,0.305371605067294,0.33737522927245,0.0212526472609367,0.00595625277024364,0.0428217573597897,0.350593634560501,0.372162744659354,0.335297240069808,0.323529967210134,0.307418262262415,0.338888244340536,0.0270636673503664,0.0117672728596733,0.0486327774492193,0.350593634560501,0.372162744659354,0.335297240069808,0.323529967210134,0.307418262262415,0.338888244340536,0.0270636673503664,0.0117672728596733,0.0486327774492193,0.354628808044957,0.37619791814381,0.339332413554264,0.325305813815108,0.309464919457536,0.340401259408622,0.0328746874397961,0.017578292949103,0.054443797538649,0.350593634560501,0.350593634560501,0.331262066585351,0.37619791814381,0.350593634560501,0.350593634560501,0.331262066585351,0.37619791814381,0.0270636673503664,0.0212526472609367,0.0328746874397961,0.0270636673503664,0.0270636673503664,0.0212526472609367,0.0328746874397961,0.0270636673503664,2,-0.202052949925091,-0.159508710448485,-0.243848048283016,1.20205294992509,1.15950871044848,1.24384804828302,"SOAP_031","SOAP_NEON"
1986,0.334395919668473,0.355965029767326,0.31909952517778,0.318617986614931,0.301982178647731,0.334499959808086,0.0120122623761211,-0.00328413211457196,0.0335813724749741,0.340444079354231,0.362013189453084,0.325147684863538,0.322376408534944,0.306127451231787,0.337870616915453,0.0180676708192877,0.00277127632859459,0.0396367809181406,0.342812006319115,0.364381116417968,0.327515611828422,0.322383657292352,0.306160724161639,0.337853648733205,0.0179967303775574,0.0027003358868643,0.0395658404764103,0.344124312075105,0.365693422173958,0.328827917584412,0.326127581697548,0.31023945088599,0.341258242205067,0.0241940197041845,0.00889762521349141,0.0457631298030374,0.340444079354231,0.342812006319115,0.31909952517778,0.365693422173958,0.340444079354231,0.342812006319115,0.31909952517778,0.365693422173958,0.0179967303775574,0.0120122623761211,0.0241940197041845,0.0180676708192877,0.0179967303775574,0.0120122623761211,0.0241940197041845,0.0180676708192877,3,-0.135398615561433,-0.0906830179209319,-0.181128023576765,1.13539861556143,1.09068301792093,1.18112802357676,"SOAP_031","SOAP_NEON"
1987,0.299841017488076,0.321410127586929,0.284544622997383,0.314124339789198,0.297755752950242,0.329804203033405,-0.0231691778435879,-0.0384655723342809,-0.00160006774473492,0.313723169363983,0.335292279462836,0.29842677487329,0.320902631109309,0.30463704410461,0.336425505044505,-0.00717946174532502,-0.0224758562360181,0.0143896483535279,0.313652459406648,0.335221569505501,0.298356064915955,0.321221642262328,0.304858043390195,0.336830912763641,-0.0031707282101687,-0.0184671227008618,0.0183983818886842,0.327746741154562,0.349315851253415,0.312450346663869,0.32704290012338,0.311076336687807,0.342235991617333,0.000792787282625163,-0.0145036072080679,0.0223618973814781,0.313723169363983,0.313652459406648,0.284544622997383,0.349315851253415,0.313723169363983,0.313652459406648,0.284544622997383,0.349315851253415,-0.0031707282101687,-0.0231691778435879,0.000792787282625163,-0.00717946174532502,-0.0031707282101687,-0.0231691778435879,0.000792787282625163,-0.00717946174532502,4,0.0239978042231773,0.173614084086952,-0.00600132768010853,0.976002195776823,0.826385915913048,1.00600132768011,"SOAP_031","SOAP_NEON"
1988,0.313253012048193,0.334822122147046,0.2979566175575,0.307803213842487,0.29103315020784,0.323910373807926,-0.00689382189303511,-0.0221902163837282,0.0146752882058178,0.325490030171071,0.347059140269924,0.310193635680378,0.318709676757106,0.302420395344637,0.334275112965032,0.00678035341396498,-0.00851604107672811,0.0283494635128179,0.323758208292055,0.345327318390908,0.308461813801362,0.319483509525894,0.303315531660146,0.334930941447196,0.004070186371436,-0.0112262081192571,0.0256392964702889,0.341190692051979,0.362759802150832,0.325894297561286,0.328068474134148,0.312017367850415,0.343328195157812,0.025874862806023,0.0105784683153299,0.047443972904876,0.325490030171071,0.323758208292055,0.2979566175575,0.362759802150832,0.325490030171071,0.323758208292055,0.2979566175575,0.362759802150832,0.004070186371436,-0.00689382189303511,0.025874862806023,0.00678035341396498,0.004070186371436,-0.00689382189303511,0.025874862806023,0.00678035341396498,4,-0.0308015644282869,0.0521389085720534,-0.193405607230798,1.03080156442829,0.947861091427947,1.1934056072308,"SOAP_031","SOAP_NEON"
1989,0.284333821376281,0.305902931475134,0.269037426885588,0.308897264415201,0.292226179894404,0.32490311002639,-0.0245634430389201,-0.0398598375296132,-0.00299433294006718,0.314295176392473,0.335864286491326,0.29899878190178,0.318607167768181,0.302157721363189,0.33431900154287,-0.00431199137570852,-0.0196083858664016,0.0172571187231444,0.322087777761141,0.343656887859994,0.306791383270448,0.318355195267801,0.301841033217989,0.334128398136254,-0.00264983193750995,-0.017946226428203,0.018919278161343,0.328671328671329,0.350240438770182,0.313374934180636,0.328821016121922,0.312722639122373,0.344116099872582,0.0126151414111059,-0.00268125307958716,0.0341842515099589,0.314295176392473,0.322087777761141,0.269037426885588,0.350240438770182,0.314295176392473,0.322087777761141,0.269037426885588,0.350240438770182,-0.00264983193750995,-0.0245634430389201,0.0126151414111059,-0.00431199137570852,-0.00264983193750995,-0.0245634430389201,0.0126151414111059,-0.00431199137570852,4,0.0200565377719005,0.183831434890799,-0.0952073784082248,0.979943462228099,0.816168565109201,1.09520737840822,"SOAP_031","SOAP_NEON"
1990,0.305396825396825,0.326965935495678,0.290100430906132,0.310456806645804,0.293921626433693,0.326323215984978,-0.005059981248979,-0.0203563757396721,0.0165091288498739,0.332711023038892,0.354280133137745,0.317414628548199,0.313772882078326,0.297245938357658,0.329600967879819,0.0189381409605658,0.00364174646987275,0.0405072510594188,0.332711023038892,0.354280133137745,0.317414628548199,0.313772882078326,0.297245938357658,0.329600967879819,0.0189381409605658,0.00364174646987275,0.0405072510594188,0.360025220680958,0.381594330779811,0.344728826190265,0.317088957510848,0.300570250281623,0.33287871977466,0.0429362631701107,0.0276398686794176,0.0645053732689636,0.332711023038892,0.332711023038892,0.290100430906132,0.381594330779811,0.332711023038892,0.332711023038892,0.290100430906132,0.381594330779811,0.0189381409605658,-0.005059981248979,0.0429362631701107,0.0189381409605658,0.0189381409605658,-0.005059981248979,0.0429362631701107,0.0189381409605658,2,-0.142387583406152,0.038285335793404,-0.314045724376279,1.14238758340615,0.961714664206596,1.31404572437628,"SOAP_031","SOAP_NEON"
1991,0.303218187186301,0.324787297285153,0.287921792695607,0.311916344367217,0.295484384832774,0.327674512517975,-0.00869815718091599,-0.0239945516716091,0.0128709529179369,0.317637801727122,0.339206911825975,0.302341407236428,0.316940840848117,0.300559541599527,0.332605881811923,0.00069696087900456,-0.0145994336116885,0.0222660709778575,0.317637801727122,0.339206911825975,0.302341407236428,0.316940840848117,0.300559541599527,0.332605881811923,0.00069696087900456,-0.0145994336116885,0.0222660709778575,0.332057416267943,0.353626526366796,0.31676102177725,0.321965337329017,0.30563469836628,0.337537251105872,0.0100920789389251,-0.00520431555176798,0.031661189037778,0.317637801727122,0.317637801727122,0.287921792695607,0.353626526366796,0.317637801727122,0.317637801727122,0.287921792695607,0.353626526366796,0.00069696087900456,-0.00869815718091599,0.0100920789389251,0.00069696087900456,0.00069696087900456,-0.00869815718091599,0.0100920789389251,0.00069696087900456,2,-0.00527594490022576,0.0657500559766294,-0.0762487531196143,1.00527594490023,0.934249944023371,1.07624875311961,"SOAP_031","SOAP_NEON"
1992,0.27087316762269,0.292442277721543,0.255576773131997,0.313274771988249,0.296898532801412,0.328969397435224,-0.0424016043655595,-0.0576979988562526,-0.0208324942667066,0.282990843610503,0.304559953709356,0.267694449119809,0.317933382509956,0.301660740049463,0.333490203917197,-0.0349425388994537,-0.0502389333901468,-0.0133734288006007,0.282990843610503,0.304559953709356,0.267694449119809,0.317933382509956,0.301660740049463,0.333490203917197,-0.0349425388994537,-0.0502389333901468,-0.0133734288006007,0.295108519598316,0.316677629697168,0.279812125107622,0.322591993031663,0.306422947297513,0.33801101039917,-0.0274834734333478,-0.0427798679240409,-0.00591436333449491,0.282990843610503,0.282990843610503,0.255576773131997,0.316677629697168,0.282990843610503,0.282990843610503,0.255576773131997,0.316677629697168,-0.0349425388994537,-0.0424016043655595,-0.0274834734333478,-0.0349425388994537,-0.0349425388994537,-0.0424016043655595,-0.0274834734333478,-0.0349425388994537,2,0.258513711100769,0.310392904664452,0.205099175375123,0.741486288899231,0.689607095335548,0.794900824624877,"SOAP_031","SOAP_NEON"
1993,0.250539291217257,0.27210840131611,0.235242896726564,0.306083388847114,0.289167170410158,0.322341341614996,-0.0635850485719407,-0.0788814430626338,-0.0420159384730878,0.280029122030617,0.30159823212947,0.264732727539924,0.31793878265687,0.301543069365719,0.333608672358603,-0.0379096606262525,-0.0532060551169456,-0.0163405505273996,0.279952550415184,0.301521660514037,0.264656155924491,0.319433089192992,0.302772031225428,0.335330126525841,-0.041656170931524,-0.0569525654222171,-0.0200870608326711,0.323298839761681,0.344867949860534,0.308002445270988,0.32704290012338,0.311076336687807,0.342235991617333,-0.0037440603616995,-0.0190404548523926,0.0178250497371534,0.280029122030617,0.279952550415184,0.235242896726564,0.344867949860534,0.280029122030617,0.279952550415184,0.235242896726564,0.344867949860534,-0.041656170931524,-0.0635850485719407,-0.0037440603616995,-0.0379096606262525,-0.041656170931524,-0.0635850485719407,-0.0037440603616995,-0.0379096606262525,5,0.305284741881564,0.447315183833913,0.0283349501948532,0.694715258118436,0.552684816166087,0.971665049805147,"SOAP_031","SOAP_NEON"
