"year","ndwi_min","ndwi_q97.5_min","ndwi_q2.5_min","spline_min","q2.5_min","q97.5_min","resids_min","resid2.5_min","resid97.5_min","ndwi_mean","ndwi_q97.5_mean","ndwi_q2.5_mean","spline_mean","q2.5_mean","q97.5_mean","resids_mean","resid2.5_mean","resid97.5_mean","ndwi_median","ndwi_q97.5_median","ndwi_q2.5_median","spline_median","q2.5_median","q97.5_median","resids_median","resid2.5_median","resid97.5_median","ndwi_max","ndwi_q97.5_max","ndwi_q2.5_max","spline_max","q2.5_max","q97.5_max","resids_max","resid2.5_max","resid97.5_max","r_obs_mean","r_obs_median","r_obs_q2.5","r_obs_q97.5","rx_obs_mean","rx_obs_median","rx_obs_q2.5","rx_obs_q97.5","r_median","r_q2.5","r_q97.5","r_mean","rx_median","rx_q2.5","rx_q97.5","rx_mean","nobsgs","defo_med","defo_q2.5","defo_q97.5","fbmi_med","fbmi_q2.5","fbmi_q97.5","plot","site"
1986,0.288757396449704,0.307101388118941,0.26784517672038,0.393590405648517,0.378710473591148,0.40586555984715,-0.116045490859789,-0.136957710589113,-0.0977014991905525,0.298220218251793,0.316564209921029,0.277307998522469,0.398223057838803,0.383416219690635,0.410234359169337,-0.10000283958701,-0.120915059316334,-0.0816588479177733,0.300915858343131,0.319259850012368,0.280003638613807,0.396254914213321,0.381276644566395,0.408693025567178,-0.0973657536176905,-0.118277973347015,-0.0790217619484541,0.305763874008999,0.324107865678236,0.284851654279675,0.404802887309493,0.390024209270506,0.416465111837661,-0.0915094815782276,-0.112421701307552,-0.0731654899089912,0.298220218251793,0.300915858343131,0.26784517672038,0.324107865678236,0.298220218251793,0.300915858343131,0.26784517672038,0.324107865678236,-0.0973657536176905,-0.116045490859789,-0.0915094815782276,-0.10000283958701,-0.0973657536176905,-0.116045490859789,-0.0915094815782276,-0.10000283958701,6,0.627364841334547,0.705649176210262,0.599730872922264,0.372635158665453,0.294350823789738,0.400269127077736,"TALL_042","TALL_NEON"
1987,0.224219489120151,0.242563480789388,0.203307269390827,0.393727435469315,0.378643901209702,0.406134923113726,-0.174479289303703,-0.195391509033028,-0.156135297634467,0.277914695844901,0.296258687514137,0.257002476115577,0.396711771992197,0.381782347553868,0.408881231294633,-0.118797076147296,-0.139709295876621,-0.10045308447806,0.291177970423253,0.30952196209249,0.270265750693929,0.397709102083421,0.383000011362964,0.40968862114402,-0.106531131660168,-0.127443351389492,-0.0881871399909316,0.318346627991298,0.336690619660534,0.297434408261974,0.398698778423855,0.383703130088937,0.410820149626153,-0.0753808074780175,-0.0962930272073416,-0.0570368158087811,0.277914695844901,0.291177970423253,0.203307269390827,0.336690619660534,0.277914695844901,0.291177970423253,0.203307269390827,0.336690619660534,-0.106531131660168,-0.174479289303703,-0.0753808074780175,-0.118797076147296,-0.106531131660168,-0.174479289303703,-0.0753808074780175,-0.118797076147296,3,0.667622074904191,0.866984780798397,0.51582379366479,0.332377925095809,0.133015219201603,0.48417620633521,"TALL_042","TALL_NEON"
1988,0.318959456292477,0.337303447961714,0.298047236563153,0.394218213796901,0.378953143247103,0.406726572209825,-0.0881062078668715,-0.109018427596196,-0.0697622161976351,0.338236204830176,0.356580196499413,0.317323985100852,0.400641938978125,0.385719841785542,0.412599860400606,-0.0624057341479482,-0.0833179538772724,-0.0440617424787118,0.338236204830176,0.356580196499413,0.317323985100852,0.400641938978125,0.385719841785542,0.412599860400606,-0.0624057341479482,-0.0833179538772724,-0.0440617424787118,0.357512953367876,0.375856945037112,0.336600733638551,0.407065664159349,0.392486540323981,0.418473148591387,-0.036705260429025,-0.0576174801583492,-0.0183612687597886,0.338236204830176,0.338236204830176,0.298047236563153,0.375856945037112,0.338236204830176,0.338236204830176,0.298047236563153,0.375856945037112,-0.0624057341479482,-0.0881062078668715,-0.036705260429025,-0.0624057341479482,-0.0624057341479482,-0.0881062078668715,-0.036705260429025,-0.0624057341479482,2,0.440145626749478,0.582979255309046,0.270922215323453,0.559854373250522,0.417020744690954,0.729077784676547,"TALL_042","TALL_NEON"
1989,0.303608365892898,0.321952357562135,0.282696146163574,0.397907413533614,0.382750056102844,0.410173005786898,-0.0942990476407158,-0.11521126737004,-0.0759550559714794,0.336066658399372,0.354410650068608,0.315154438670047,0.400853019675993,0.38641679931592,0.412504994127145,-0.0647863612766216,-0.0856985810059458,-0.0464423696073852,0.34282003905238,0.361164030721616,0.321907819323055,0.400961090930125,0.386637193518524,0.412534544572129,-0.0584496632264851,-0.0793618829558093,-0.0401056715572487,0.355018189599829,0.373362181269065,0.334105969870505,0.403582483310108,0.389642754123789,0.414777881577425,-0.0479470710128002,-0.0688592907421244,-0.0296030793435638,0.336066658399372,0.34282003905238,0.282696146163574,0.373362181269065,0.336066658399372,0.34282003905238,0.282696146163574,0.373362181269065,-0.0584496632264851,-0.0942990476407158,-0.0479470710128002,-0.0647863612766216,-0.0584496632264851,-0.0942990476407158,-0.0479470710128002,-0.0647863612766216,4,0.415684723028507,0.613081516851455,0.34781802271921,0.584315276971493,0.386918483148545,0.65218197728079,"TALL_042","TALL_NEON"
1990,0.341678256838201,0.360022248507438,0.320766037108877,0.394264991433256,0.379632606840525,0.406343396954111,-0.0615959394599836,-0.0825081591893078,-0.0432519477907472,0.38091103628503,0.399255027954266,0.359998816555706,0.40063720673469,0.386190407711165,0.412297799986543,-0.0197261704496598,-0.0406383901789839,-0.00138217878042336,0.376924588713293,0.39526858038253,0.356012368983969,0.402406378432285,0.387871847206548,0.413892439731501,-0.0219434463238004,-0.0428556660531246,-0.00359945465456404,0.428116710875332,0.446460702544568,0.407204491146007,0.403471078640931,0.389385329591039,0.41506292352906,0.0265781503089454,0.00566593057962123,0.0449221419781818,0.38091103628503,0.376924588713293,0.320766037108877,0.446460702544568,0.38091103628503,0.376924588713293,0.320766037108877,0.446460702544568,-0.0219434463238004,-0.0615959394599836,0.0265781503089454,-0.0197261704496598,-0.0219434463238004,-0.0615959394599836,0.0265781503089454,-0.0197261704496598,4,0.164600715087606,0.435189753257939,-0.198525030095308,0.835399284912394,0.564810246742061,1.19852503009531,"TALL_042","TALL_NEON"
1991,0.314160263446762,0.332504255115998,0.293248043717438,0.395646292212287,0.381042104235096,0.407647215958652,-0.0814860287655249,-0.102398248494849,-0.0631420370962885,0.314160263446762,0.332504255115998,0.293248043717438,0.395646292212287,0.381042104235096,0.407647215958652,-0.0814860287655249,-0.102398248494849,-0.0631420370962885,0.314160263446762,0.332504255115998,0.293248043717438,0.395646292212287,0.381042104235096,0.407647215958652,-0.0814860287655249,-0.102398248494849,-0.0631420370962885,0.314160263446762,0.332504255115998,0.293248043717438,0.395646292212287,0.381042104235096,0.407647215958652,-0.0814860287655249,-0.102398248494849,-0.0631420370962885,0.314160263446762,0.314160263446762,0.293248043717438,0.332504255115998,0.314160263446762,0.314160263446762,0.293248043717438,0.332504255115998,-0.0814860287655249,-0.0814860287655249,-0.0814860287655249,-0.0814860287655249,-0.0814860287655249,-0.0814860287655249,-0.0814860287655249,-0.0814860287655249,1,0.548930476727847,0.548930476727847,0.548930476727847,0.451069523272153,0.451069523272153,0.451069523272153,"TALL_042","TALL_NEON"
1992,0.348475547370575,0.366819539039811,0.327563327641251,0.393593374976528,0.378646434674017,0.405913969262023,-0.0555621513403812,-0.0764743710697053,-0.0372181596711448,0.358058607390257,0.376402599059493,0.337146387660932,0.39797436945393,0.382990859447034,0.410114307321847,-0.0399157620636733,-0.0608279817929974,-0.0215717703944369,0.354469542008248,0.372813533677484,0.333557322278924,0.397133202064117,0.382048865515573,0.409387753413923,-0.0399818869203228,-0.060894106649647,-0.0216378952510864,0.374819798173955,0.393163789843191,0.353907578444631,0.404037698710956,0.389219272082972,0.415767753197519,-0.0241371230736662,-0.0450493428029904,-0.00579313140442983,0.358058607390257,0.354469542008248,0.327563327641251,0.393163789843191,0.358058607390257,0.354469542008248,0.327563327641251,0.393163789843191,-0.0399818869203228,-0.0555621513403812,-0.0241371230736662,-0.0399157620636733,-0.0399818869203228,-0.0555621513403812,-0.0241371230736662,-0.0399157620636733,4,0.293747621343936,0.397440398481288,0.180711413984633,0.706252378656064,0.602559601518712,0.819288586015367,"TALL_042","TALL_NEON"
1993,0.34188679245283,0.360230784122067,0.320974572723506,0.398698778423855,0.383703130088937,0.410820149626153,-0.0568119859710247,-0.0777242057003488,-0.0384679943017883,0.34188679245283,0.360230784122067,0.320974572723506,0.398698778423855,0.383703130088937,0.410820149626153,-0.0568119859710247,-0.0777242057003488,-0.0384679943017883,0.34188679245283,0.360230784122067,0.320974572723506,0.398698778423855,0.383703130088937,0.410820149626153,-0.0568119859710247,-0.0777242057003488,-0.0384679943017883,0.34188679245283,0.360230784122067,0.320974572723506,0.398698778423855,0.383703130088937,0.410820149626153,-0.0568119859710247,-0.0777242057003488,-0.0384679943017883,0.34188679245283,0.34188679245283,0.320974572723506,0.360230784122067,0.34188679245283,0.34188679245283,0.320974572723506,0.360230784122067,-0.0568119859710247,-0.0568119859710247,-0.0568119859710247,-0.0568119859710247,-0.0568119859710247,-0.0568119859710247,-0.0568119859710247,-0.0568119859710247,1,0.405377077594881,0.405377077594881,0.405377077594881,0.594622922405119,0.594622922405119,0.594622922405119,"TALL_042","TALL_NEON"
1994,0.345631067961165,0.363975059630401,0.324718848231841,0.407065664159349,0.392486540323981,0.418473148591387,-0.0614345961981835,-0.0823468159275078,-0.0430906045289471,0.345631067961165,0.363975059630401,0.324718848231841,0.407065664159349,0.392486540323981,0.418473148591387,-0.0614345961981835,-0.0823468159275078,-0.0430906045289471,0.345631067961165,0.363975059630401,0.324718848231841,0.407065664159349,0.392486540323981,0.418473148591387,-0.0614345961981835,-0.0823468159275078,-0.0430906045289471,0.345631067961165,0.363975059630401,0.324718848231841,0.407065664159349,0.392486540323981,0.418473148591387,-0.0614345961981835,-0.0823468159275078,-0.0430906045289471,0.345631067961165,0.345631067961165,0.324718848231841,0.363975059630401,0.345631067961165,0.345631067961165,0.324718848231841,0.363975059630401,-0.0614345961981835,-0.0614345961981835,-0.0614345961981835,-0.0614345961981835,-0.0614345961981835,-0.0614345961981835,-0.0614345961981835,-0.0614345961981835,1,0.434199173865799,0.434199173865799,0.434199173865799,0.565800826134201,0.565800826134201,0.565800826134201,"TALL_042","TALL_NEON"
1995,0.359192825112108,0.377536816781344,0.338280605382783,0.39830393513518,0.383223448476624,0.410499973006475,-0.0391111100230728,-0.060023329752397,-0.0207671183538364,0.402171956480536,0.420515948149772,0.381259736751211,0.402450972187562,0.388028077457943,0.414011356928385,-0.000279015707026445,-0.0211912354363506,0.0180649759622099,0.4092943057542,0.427638297423437,0.388382086024876,0.403348533152787,0.389432326042321,0.414540171434702,0.00532979598792915,-0.015582423741395,0.0236737876571655,0.430906389301634,0.449250380970871,0.40999416957231,0.404802887309493,0.390024209270506,0.416465111837661,0.0273354552191087,0.00642323548978452,0.0456794468883451,0.402171956480536,0.4092943057542,0.338280605382783,0.449250380970871,0.402171956480536,0.4092943057542,0.338280605382783,0.449250380970871,0.00532979598792915,-0.0391111100230728,0.0273354552191087,-0.000279015707026445,0.00532979598792915,-0.0391111100230728,0.0273354552191087,-0.000279015707026445,4,-0.0403246772341181,0.287713032140401,-0.204025565709061,1.04032467723412,0.712286967859599,1.20402556570906,"TALL_042","TALL_NEON"
