"year","ndwi_min","ndwi_q97.5_min","ndwi_q2.5_min","spline_min","q2.5_min","q97.5_min","resids_min","resid2.5_min","resid97.5_min","ndwi_mean","ndwi_q97.5_mean","ndwi_q2.5_mean","spline_mean","q2.5_mean","q97.5_mean","resids_mean","resid2.5_mean","resid97.5_mean","ndwi_median","ndwi_q97.5_median","ndwi_q2.5_median","spline_median","q2.5_median","q97.5_median","resids_median","resid2.5_median","resid97.5_median","ndwi_max","ndwi_q97.5_max","ndwi_q2.5_max","spline_max","q2.5_max","q97.5_max","resids_max","resid2.5_max","resid97.5_max","r_obs_mean","r_obs_median","r_obs_q2.5","r_obs_q97.5","rx_obs_mean","rx_obs_median","rx_obs_q2.5","rx_obs_q97.5","r_median","r_q2.5","r_q97.5","r_mean","rx_median","rx_q2.5","rx_q97.5","rx_mean","nobsgs","defo_med","defo_q2.5","defo_q97.5","fbmi_med","fbmi_q2.5","fbmi_q97.5","plot","site"
1984,0.306681576740285,0.325468553581226,0.287785709901004,0.319472037171797,0.303493374110647,0.334847072446559,-0.0155633123425165,-0.0344591791817973,0.00322366449842476,0.318865594333581,0.337652571174522,0.2999697274943,0.324542643980348,0.308859944741763,0.339596160122186,-0.00567704964676659,-0.0245729164860474,0.0131099271941747,0.317116060961313,0.335903037802254,0.298220194122032,0.322244889082802,0.306432813262132,0.337439062541916,-0.014794944725132,-0.0336908115644128,0.00399203211580923,0.332799145299145,0.351586122140087,0.313903278459864,0.331911005686445,0.316653646852511,0.346502345378083,0.0133271081273488,-0.00556875871193202,0.03211408496829,0.318865594333581,0.317116060961313,0.287785709901004,0.351586122140087,0.318865594333581,0.317116060961313,0.287785709901004,0.351586122140087,-0.014794944725132,-0.0155633123425165,0.0133271081273488,-0.00567704964676659,-0.014794944725132,-0.0155633123425165,0.0133271081273488,-0.00567704964676659,3,0.111531788372852,0.11727218858008,-0.10054532209021,0.888468211627148,0.88272781141992,1.10054532209021,"SOAP_001","SOAP_NEON"
1985,0.342743009320905,0.361529986161847,0.323847142481625,0.326413957188931,0.310339623885731,0.341808036344895,0.00988400712628057,-0.00901185971300023,0.0286709839672218,0.367371504660453,0.386158481501394,0.348475637821172,0.329636479691778,0.313982994755448,0.344613327039093,0.0377350249686747,0.0188391581293939,0.056522001809616,0.367371504660453,0.386158481501394,0.348475637821172,0.329636479691778,0.313982994755448,0.344613327039093,0.0377350249686747,0.0188391581293939,0.056522001809616,0.392,0.410786976840941,0.373104133160719,0.332859002194625,0.317626365625164,0.347418617733292,0.0655860428110688,0.046690175971788,0.0843730196520101,0.367371504660453,0.367371504660453,0.323847142481625,0.410786976840941,0.367371504660453,0.367371504660453,0.323847142481625,0.410786976840941,0.0377350249686747,0.00988400712628057,0.0655860428110688,0.0377350249686747,0.0377350249686747,0.00988400712628057,0.0655860428110688,0.0377350249686747,2,-0.278129997278674,-0.0746826201523805,-0.459349367800302,1.27812999727867,1.07468262015238,1.4593493678003,"SOAP_001","SOAP_NEON"
1986,0.315282791817088,0.334069768658029,0.296386924977807,0.32313423764471,0.307036928093428,0.338582688216117,-0.0190701580416062,-0.037966024880887,-0.00028318120066495,0.3567288082565,0.375515785097442,0.33783294141722,0.32830158157409,0.312558284642126,0.343374065070403,0.0284272266824104,0.0095313598431296,0.0472142035233517,0.370288248337029,0.38907522517797,0.351392381497748,0.327417557218866,0.31153846607753,0.342622414586961,0.0471540106923187,0.0282581438530379,0.06594098753326,0.384615384615385,0.403402361456326,0.365719517776104,0.334352949858694,0.319099459755419,0.348917092408131,0.0571978273965187,0.0383019605572379,0.07598480423746,0.3567288082565,0.370288248337029,0.296386924977807,0.403402361456326,0.3567288082565,0.370288248337029,0.296386924977807,0.403402361456326,0.0471540106923187,-0.0190701580416062,0.0571978273965187,0.0284272266824104,0.0471540106923187,-0.0190701580416062,0.0571978273965187,0.0284272266824104,3,-0.342529860985222,0.143366551641684,-0.407815023680669,1.34252986098522,0.856633448358316,1.40781502368067,"SOAP_001","SOAP_NEON"
1987,0.300164925783397,0.318951902624339,0.281269058944117,0.320979157813026,0.305407664594896,0.335962877141194,-0.0208142320296286,-0.0397100988689094,-0.00202725518868735,0.331802426768899,0.35058940360984,0.312906559929618,0.327294969386539,0.311600035014807,0.342332100811325,0.00450745738235982,-0.014388409456921,0.0232944342233011,0.33774431216166,0.356531289002601,0.318848445322379,0.326134238204134,0.310191823316845,0.341410534621914,0.0079029789166998,-0.010992887922581,0.0266899557576411,0.351556156968877,0.370343133809818,0.332660290129596,0.335932243324861,0.32060882883064,0.35054445686028,0.0230381037256683,0.00414223688638748,0.0418250805666096,0.331802426768899,0.33774431216166,0.281269058944117,0.370343133809818,0.331802426768899,0.33774431216166,0.281269058944117,0.370343133809818,0.0079029789166998,-0.0208142320296286,0.0230381037256683,0.00450745738235982,0.0079029789166998,-0.0208142320296286,0.0230381037256683,0.00450745738235982,4,-0.0597542786274701,0.156272646335041,-0.172651595207089,1.05975427862747,0.843727353664959,1.17265159520709,"SOAP_001","SOAP_NEON"
1988,0.310743801652893,0.329530778493834,0.291847934813612,0.318150387379091,0.301711565927305,0.333964490606392,-0.0107091469999208,-0.0296050138392016,0.00807782984102046,0.357829778847331,0.376616755688273,0.338933912008051,0.326728545282701,0.311001427136097,0.341801424551473,0.0311012335646304,0.0122053667253496,0.0498882104055717,0.363764708328578,0.382551685169519,0.344868841489297,0.325583360300346,0.310053566119778,0.340485021573983,0.0358909780635222,0.0169951112242414,0.0546779549044635,0.393045897079277,0.411832873920218,0.374150030239996,0.33759707315102,0.322187010377528,0.352271164451532,0.063332125131398,0.0444362582921172,0.0821191019723393,0.357829778847331,0.363764708328578,0.291847934813612,0.411832873920218,0.357829778847331,0.363764708328578,0.291847934813612,0.411832873920218,0.0358909780635222,-0.0107091469999208,0.063332125131398,0.0311012335646304,0.0358909780635222,-0.0107091469999208,0.063332125131398,0.0311012335646304,4,-0.265201055076896,0.0808911132988169,-0.44578234254895,1.2652010550769,0.919108886701183,1.44578234254895,"SOAP_001","SOAP_NEON"
1989,0.358796296296296,0.377583273137238,0.339900429457015,0.318726800393466,0.302476365206967,0.334360748473034,0.0200409880033543,0.0011451211640735,0.0388279648442956,0.374129164375031,0.392916141215973,0.355233297535751,0.326050592078819,0.310141580085788,0.341296649496949,0.0480785722962126,0.0291827054569318,0.0668655491371538,0.373233022949441,0.392019999790382,0.35433715611016,0.323360129814434,0.307397384298769,0.338681509461643,0.0529873270110978,0.0340914601718171,0.0717743038520391,0.391254315304948,0.410041292145889,0.372358448465667,0.338755308292942,0.323295186538645,0.353462830591476,0.0662986471593002,0.0474027803200194,0.0850856240002415,0.374129164375031,0.373233022949441,0.339900429457015,0.410041292145889,0.374129164375031,0.373233022949441,0.339900429457015,0.410041292145889,0.0529873270110978,0.0200409880033543,0.0662986471593002,0.0480785722962126,0.0529873270110978,0.0200409880033543,0.0662986471593002,0.0480785722962126,4,-0.380901796167641,-0.150556974107347,-0.463594989736084,1.38090179616764,1.15055697410735,1.46359498973608,"SOAP_001","SOAP_NEON"
1990,0.324354657687991,0.343141634528932,0.30545879084871,0.319472037171797,0.303493374110647,0.334847072446559,0.00210976860518935,-0.0167860982340914,0.0208967454461306,0.325972827593648,0.344759804434589,0.307076960754367,0.320858463127299,0.30496309368639,0.336143067494238,0.00511436446634911,-0.0137815023729317,0.0239013413072904,0.325972827593648,0.344759804434589,0.307076960754367,0.320858463127299,0.30496309368639,0.336143067494238,0.00511436446634911,-0.0137815023729317,0.0239013413072904,0.327590997499305,0.346377974340247,0.308695130660025,0.322244889082802,0.306432813262132,0.337439062541916,0.00811896032750886,-0.0107769065117719,0.0269059371684501,0.325972827593648,0.325972827593648,0.30545879084871,0.346377974340247,0.325972827593648,0.325972827593648,0.30545879084871,0.346377974340247,0.00511436446634911,0.00210976860518935,0.00811896032750886,0.00511436446634911,0.00511436446634911,0.00210976860518935,0.00811896032750886,0.00511436446634911,2,-0.0386964068183082,-0.0159695905702102,-0.0613832594950281,1.03869640681831,1.01596959057021,1.06138325949503,"SOAP_001","SOAP_NEON"
1991,0.324293785310734,0.343080762151676,0.305397918471454,0.320101521989566,0.30434698059962,0.335262988752228,-0.00244389564278108,-0.0213397624820619,0.0163430811981602,0.351029927428813,0.369816904269754,0.332134060589532,0.323419601471541,0.307535370095789,0.338668020729431,0.0276103259572723,0.00871445911799154,0.0463973027982136,0.351029927428813,0.369816904269754,0.332134060589532,0.323419601471541,0.307535370095789,0.338668020729431,0.0276103259572723,0.00871445911799154,0.0463973027982136,0.377766069546891,0.396553046387833,0.358870202707611,0.326737680953516,0.310723759591958,0.342073052706634,0.0576645475573258,0.038768680718045,0.076451524398267,0.351029927428813,0.351029927428813,0.305397918471454,0.396553046387833,0.351029927428813,0.351029927428813,0.305397918471454,0.396553046387833,0.0276103259572723,-0.00244389564278108,0.0576645475573258,0.0276103259572723,0.0276103259572723,-0.00244389564278108,0.0576645475573258,0.0276103259572723,2,-0.206018873008577,0.0184981796638423,-0.410756249155188,1.20601887300858,0.981501820336158,1.41075624915519,"SOAP_001","SOAP_NEON"
1992,0.292238722331185,0.311025699172126,0.273342855491904,0.320646870391825,0.305035312128677,0.335670788553824,-0.0284081480606397,-0.0473040148999205,-0.00962117121969841,0.315361560274062,0.334148537115003,0.296465693434781,0.324210274483865,0.308500803226039,0.339290004724907,-0.00884871420980313,-0.0277445810490839,0.00993826263113815,0.315361560274062,0.334148537115003,0.296465693434781,0.324210274483865,0.308500803226039,0.339290004724907,-0.00884871420980313,-0.0277445810490839,0.00993826263113815,0.338484398216939,0.35727137505788,0.319588531377658,0.327773678575906,0.311966294323402,0.34290922089599,0.0107107196410334,-0.00818514719824737,0.0294976964819747,0.315361560274062,0.315361560274062,0.273342855491904,0.35727137505788,0.315361560274062,0.315361560274062,0.273342855491904,0.35727137505788,-0.00884871420980313,-0.0284081480606397,0.0107107196410334,-0.00884871420980313,-0.00884871420980313,-0.0284081480606397,0.0107107196410334,-0.00884871420980313,2,0.0668847600883588,0.211794789647694,-0.0809029402825021,0.933115239911641,0.788205210352306,1.0809029402825,"SOAP_001","SOAP_NEON"
1993,0.272292040694195,0.291079017535136,0.253396173854914,0.317144793074796,0.300439546353908,0.333215817046702,-0.0562260125490135,-0.0751218793882943,-0.0374390357080722,0.319961193651662,0.338748170492603,0.301065326812381,0.32526493412419,0.309367937282627,0.340508844058401,-0.00530374047252804,-0.0241996073118088,0.0134832363684132,0.327288183621422,0.346075160462364,0.308392316782142,0.323750423165059,0.307528217556721,0.339307570836282,0.0101433905466266,-0.00875247629265424,0.0289303673875678,0.356308061132754,0.375095037973695,0.337412194293473,0.335932243324861,0.32060882883064,0.35054445686028,0.0325576379676946,0.0136617711284138,0.0513446148086359,0.319961193651662,0.327288183621422,0.253396173854914,0.375095037973695,0.319961193651662,0.327288183621422,0.253396173854914,0.375095037973695,0.0101433905466266,-0.0562260125490135,0.0325576379676946,-0.00530374047252804,0.0101433905466266,-0.0562260125490135,0.0325576379676946,-0.00530374047252804,5,-0.0766349122576646,0.40166354620644,-0.241589378552346,1.07663491225766,0.59833645379356,1.24158937855235,"SOAP_001","SOAP_NEON"
